"","Tipo","Literal","CCAA","Provincia","Municipio","Encuestadora.Medio","Fuente","Muestra","Trabajo.Campo","Último.día","Particip","Lead","Ganador","Ventaja","BNG","CC.NCa","CpM","Cs","CUP","EC","ECP","EH.Bildu","ERC.Sobiranistes","EV","Junts","JxCat","Más.País","Més.Compromís","NA.","PACMA","PDeCAT","PNV","PP","PRC","PSC","PSdeG.PSOE","PSOE","Somos.Región","TE","Unidas.Podemos","Vox"
"328","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-27d-el-bipartidismo-supera-el-50/","1413","21–25 Dec 2020","2020-12-25","-","4.7","PSOE","PSOE +4.7",0.6,0.5,NA,6.7,0.8,NA,NA,1.3,3.3,NA,NA,2.4,1.7,NA,0.4,NA,NA,1.5,22.7,0.3,NA,NA,27.4,NA,0.1,11.3,16.3
"329","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-lidera-en-intencion-de-voto-con-mas-de-4-puntos-de-distancia-del-pp_202012205fdf4e76ae19b30001f68e10.html","-","14–18 Dec 2020","2020-12-18","-","4.4","PSOE","PSOE +4.4",NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,27.4,NA,NA,10.2,16.1
"330","Generales","España","Esp.","-","-","DYM/Henneo","https://www.20minutos.es/noticia/4525047/0/psoe-y-up-rebajan-el-desgaste-pero-siguen-lejos-del-10-n/","1000","15–17 Dec 2020","2020-12-17","-","1.1","PSOE","PSOE +1.1",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,24,NA,NA,10.4,17.4
"331","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-18d-menos-distancia-entre-up-y-vox-que-entre-vox-y-el-pp/","1413","15–17 Dec 2020","2020-12-17","-","5.0","PSOE","PSOE +5.0",0.7,0.5,NA,6.5,0.8,NA,NA,1.3,3.4,NA,NA,2.5,1.6,NA,0.4,NA,NA,1.6,22.3,0.3,NA,NA,27.3,NA,0.1,11.4,16.6
"332","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","15 Dec 2020","2020-12-15","-","5.1","PSOE","PSOE +5.1",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,21.9,NA,NA,NA,27,NA,NA,11.1,16.9
"333","Generales","España","Esp.","-","-","Celeste-Tel/Onda Cero","https://www.celeste-tel.es/wp-content/uploads/2020/12/Bar%C3%B3metro-Electoral-Mensual-Diciembre2020.pdf","1100","9–15 Dec 2020","2020-12-15","64.5","3.8","PSOE","PSOE +3.8",0.9,0.5,NA,6.5,1,NA,NA,1.1,3.8,NA,NA,2.2,2.7,NA,0.4,NA,NA,1.6,23.3,0.3,NA,NA,27.1,NA,0.1,12,14.9
"334","Generales","España","Esp.","-","-","GAD3/COPE","https://www.cope.es/programas/herrera-en-cope/noticias/michavila-cope-con-110-escanos-esta-tres-puntos-los-socialistas-20201216_1047979","2005","30 Nov–14 Dec 2020","2020-12-14","64","2.8","PSOE","PSOE +2.8",1,0.6,NA,7.1,0.8,NA,NA,1.5,3.4,NA,NA,1.8,1.4,NA,0.4,NA,NA,1.7,25.2,0.3,NA,NA,28,NA,0.1,9.5,13.1
"335","Generales","León","Cyl.","León","-","SyM Consulting","https://twitter.com/Barometrocm/status/1340944665286205441","652","9–12 Dec 2020","2020-12-12","50.0","9.1","Vox","Vox +9.1",NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4,NA,NA,NA,22.7,NA,NA,6.5,36.5
"336","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-13d-casado-a-medio-camino-entre-psoe-y-vox/","1532","7–11 Dec 2020","2020-12-11","-","5.7","PSOE","PSOE +5.7",0.7,0.5,NA,6.3,0.8,NA,NA,1.3,3.4,NA,NA,2.6,1.5,NA,0.4,NA,NA,1.6,21.8,0.2,NA,NA,27.5,NA,0.1,11.6,17
"337","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3303marMT_A.pdf","3817","1–9 Dec 2020","2020-12-09","-","10.3","PSOE","PSOE +10.3",0.5,0.5,NA,10.5,0.8,NA,NA,1.2,2.9,NA,NA,1.7,2.4,NA,0.4,NA,NA,1.4,19.2,0.1,NA,NA,29.5,NA,0,10.8,14
"338","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-diciembre-2020/","1065","30 Nov–9 Dec 2020","2020-12-09","64.8","8.0","PSOE","PSOE +8.0",NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,NA,NA,NA,27.9,NA,NA,11.6,16.2
"339","Generales","Canarias","I.Can.","-","-","Sigma Dos/RTVCyL","https://www.cyltv.es/noticia/630ed31f-ca73-874f-38faf069565ae2d8/20201217/el-pp-ganaria-las-elecciones-generales-en-castilla-y-leon-con-el-362-de-los-votos","3300","2–9 Dec 2020","2020-12-09","-","5.6","PP","PP +5.6",NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,NA,NA,NA,30.6,NA,NA,7.3,15.4
"340","Generales","España","Esp.","-","-","Sigma Dos/Antena 3","https://www.antena3.com/noticias/espana/barometro-psoe-seguiria-siendo-partido-mas-votado-sube-fuerza_202012075fcde90455a6d40001e6a3e3.html","-","7 Dec 2020","2020-12-07","-","3.0","PSOE","PSOE +3.0",NA,NA,NA,7,NA,NA,NA,NA,3.3,NA,NA,2.1,0.8,NA,NA,NA,NA,1.9,25.5,NA,NA,NA,28.5,NA,NA,12.1,13.4
"341","Generales","España","Esp.","-","-","Hamalgama Métrica/OKDiario","https://okdiario.com/espana/pp-estanca-101-escanos-psoe-conserva-108-pese-sus-escandalos-podemos-sigue-cayendo-6542393","1000","2–5 Dec 2020","2020-12-05","-","2.4","PSOE","PSOE +2.4",NA,NA,NA,5.3,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,0.4,NA,NA,NA,23.8,NA,NA,NA,26.2,NA,NA,13,15.9
"342","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-6d-el-pp-sigue-subiendo-cs-sigue-bajando-y-up-ya-casi-le-duplica/","1670","2–5 Dec 2020","2020-12-05","-","5.6","PSOE","PSOE +5.6",0.7,0.5,NA,6.4,0.8,NA,NA,1.3,3.3,NA,NA,2.6,1.5,NA,0.4,NA,NA,1.6,21.6,0.2,NA,NA,27.2,NA,0.1,11.9,17.2
"343","Generales","España","Esp.","-","-","SW Demoscopia/infoLibre","https://www.infolibre.es/noticias/politica/2020/12/09/el_psoe_mantiene_ventaja_mas_escanos_sobre_la_derecha_sube_aunque_sin_alcanzar_mayoria_114202_1012.html","1237","26 Nov–5 Dec 2020","2020-12-05","-","7.7","PSOE","PSOE +7.7",NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,NA,NA,NA,28.4,NA,NA,11.1,17.2
"344","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-29n-up-vuelve-a-los-30-escanos-vox-se-recupera-y-el-pp-sigue-su-ascenso-coalicion-canaria-fuera-del-congreso/","1310","22–27 Nov 2020","2020-11-27","-","5.8","PSOE","PSOE +5.8",0.7,0.5,NA,6.6,0.8,NA,NA,1.3,3.3,NA,NA,2.5,1.5,NA,0.4,NA,NA,1.6,21.4,0.3,NA,NA,27.2,NA,0.1,11.8,17.4
"345","Generales","España","Esp.","-","-","DYM/Henneo","https://www.20minutos.es/noticia/4488629/0/gobierno-acusa-gestion-coronavirus-pp-psoe/","1001","18–20 Nov 2020","2020-11-20","-","0.1","PSOE","PSOE +0.1",NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,NA,NA,NA,23.6,NA,NA,9.8,17.2
"346","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-22n-subida-del-bloque-de-izquierdas/","2398","16–20 Nov 2020","2020-11-20","-","6.1","PSOE","PSOE +6.1",0.7,0.5,NA,6.4,0.7,NA,NA,1.3,3.4,NA,NA,2.7,2.5,NA,0.4,NA,NA,1.5,21.1,0.2,NA,NA,27.2,NA,0.1,11.7,17
"347","Generales","Almería","And.","Almería","-","ElectoPanel/Electomanía","https://www.esdiario.com/97476424/Encuesta-generales-CV-el-PSOE-gana-el-PP-mejora-y-Vox-sigue-fuerte.html","-","16–20 Nov 2020","2020-11-20","-","3.0–4.0","PSOE","PSOE +3.0–4.0",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,22,NA,NA,NA,26,NA,NA,12,20
"348","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","15 Nov 2020","2020-11-15","-","2.2","PSOE","PSOE +2.2",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,24.3,NA,NA,NA,26.5,NA,NA,11.5,15.3
"349","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-15n-goteo-de-apoyos-a-la-derecha-mas-pais-logra-el-segundo-escano/","1290","10–13 Nov 2020","2020-11-13","-","5.9","PSOE","PSOE +5.9",0.7,0.5,NA,6.9,0.7,NA,NA,1.3,3.3,NA,NA,2.7,2.5,NA,0.4,NA,NA,1.5,20.8,0.2,NA,NA,26.7,NA,0.1,11.5,17.4
"350","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3300marMT_A.pdf","3853","3–12 Nov 2020","2020-11-12","-","11.8","PSOE","PSOE +11.8",0.6,0.4,NA,9.5,0.7,NA,NA,0.7,3.2,NA,NA,1.7,1.8,NA,0.4,NA,NA,1.5,18.6,NA,NA,NA,30.4,NA,NA,11.4,13.2
"351","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-noviembre-2020/","1036","4–11 Nov 2020","2020-11-11","63.4","8.7","PSOE","PSOE +8.7",NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,29.2,NA,NA,11.5,15.7
"352","Generales","España","Esp.","-","-","Celeste-Tel/Onda Cero","https://www.celeste-tel.es/wp-content/uploads/2020/12/Bar%C3%B3metro-Electoral-Mensual-Noviembre2020.pdf","1100","4–9 Nov 2020","2020-11-09","64.2","5.2","PSOE","PSOE +5.2",0.9,0.5,NA,6.7,1,NA,NA,1.2,3.8,NA,NA,2.1,2.5,NA,0.4,NA,NA,1.5,22.5,0.2,NA,NA,27.7,NA,0.1,11.8,15.3
"353","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-8n-subida-de-pablo-casado-que-recupera-terreno/","1263","6–7 Nov 2020","2020-11-07","-","6.2","PSOE","PSOE +6.2",0.7,0.5,NA,7.1,0.7,NA,NA,1.3,3.3,NA,NA,2.7,2.4,NA,0.4,NA,NA,1.5,20.6,0.2,NA,NA,26.8,NA,0.1,11.5,17.5
"354","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20201109/l3pp65zztvcfrlczkhwdufzfaq.html","1000","30 Oct–7 Nov 2020","2020-11-07","63.1","3.6","PSOE","PSOE +3.6",0.8,0.4,NA,7.2,0.8,NA,NA,1.3,3.5,NA,NA,2.5,2.1,NA,0.4,NA,NA,1.5,23.2,0.2,NA,NA,26.8,NA,0.1,11.5,15.9
"355","Generales","Galicia","Gal.","-","-","GESOP/CEO","http://upceo.ceo.gencat.cat/wsceop/7808/Dossier%20de%20premsa%20-985.pdf","2000","13 Oct–7 Nov 2020","2020-11-07","68","2.2","ERC–Sobiranistes","ERC–Sobiranistes +2.2",NA,NA,NA,4.6,5.3,NA,12.5,NA,23.9,NA,12.2,NA,NA,NA,NA,NA,1.5,NA,8.4,NA,21.7,NA,NA,NA,NA,NA,6.7
"356","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-1n-vox-sigue-reduciendo-la-distancia-que-le-separa-del-pp-y-se-acerca-al-18/","1730","30–31 Oct 2020","2020-10-31","-","6.9","PSOE","PSOE +6.9",0.7,0.5,NA,7.4,0.7,NA,NA,1.3,3.3,NA,NA,2.7,2.3,NA,0.4,NA,NA,1.4,20,0.2,NA,NA,26.9,NA,0.1,11.6,17.6
"357","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-ganaria-las-elecciones-y-el-pp-sube-mas-de-dos-puntos-respecto-al-10-n_202011015f9eb95f9a1c4e000164b116.html","-","26–30 Oct 2020","2020-10-30","-","5.3","PSOE","PSOE +5.3",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,NA,NA,28.5,NA,NA,11,14.7
"358","Generales","España","Esp.","-","-","DYM/Henneo","https://www.20minutos.es/noticia/4430577/0/pp-primera-fuerza-mocion-gobernar-vox-cs-encuesta-dym/","1006","22–23 Oct 2020","2020-10-23","-","0.5","PSOE","PSOE +0.5",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,25,NA,NA,10.3,16.6
"359","Generales","España","Esp.","-","-","Sigma Dos/El Mundo","https://www.elmundo.es/espana/2020/10/24/5f9481f2fdddff74498b4625.html","1000","22–23 Oct 2020","2020-10-23","-","5.3","PSOE","PSOE +5.3",NA,NA,NA,6.8,NA,NA,NA,NA,3,NA,NA,2,1,NA,NA,NA,NA,1.9,24,NA,NA,NA,29.3,NA,NA,11.8,14.9
"360","Generales","España","Esp.","-","-","Hamalgama Métrica/OKDiario","https://okdiario.com/espana/pp-pierde-11-escanos-respecto-mayo-queda-100-psoe-lidera-109-vox-sube-58-6324174","1000","21–23 Oct 2020","2020-10-23","-","3.8","PSOE","PSOE +3.8",NA,NA,NA,6.1,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,0.4,NA,NA,NA,23.1,NA,NA,NA,26.9,NA,NA,12.6,15.7
"361","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-express-22oct-la-mocion-no-produce-grandes-vuelcos-aunque-vox-arana-algo-de-voto-a-pp-y-cs/","4772","19–22 Oct 2020","2020-10-22","-","6.8","PSOE","PSOE +6.8",0.6,0.5,NA,7.5,0.7,NA,NA,1.3,3.3,NA,NA,2.6,2.3,NA,0.4,NA,NA,1.4,20.2,0.2,NA,NA,27,NA,0.1,11.6,17.4
"362","Generales","España","Esp.","-","-","SocioMétrica/El Español","https://www.elespanol.com/espana/politica/20201018/repunte-vox-pp-sanchez-sondeo-publica-espanol/529197669_0.html","2103","15–17 Oct 2020","2020-10-17","-","3.8","PSOE","PSOE +3.8",0.7,0.4,NA,7.1,NA,NA,NA,1.3,3.2,NA,NA,3,2.5,NA,0.4,NA,NA,1.8,22.8,0.3,NA,NA,26.6,NA,0.1,10.5,16.3
"363","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20201018/xslzb4tpajh5vne6jm57jz37fy.html","1000","13–17 Oct 2020","2020-10-17","62.6","3.4","PSOE","PSOE +3.4",NA,NA,NA,6.3,NA,NA,NA,1.2,3.4,NA,NA,2.6,NA,NA,NA,NA,NA,1.5,23.6,NA,NA,NA,27,NA,NA,11.4,15.6
"364","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-18o-vox-en-maximos-con-el-17-unidas-podemos-supera-los-30-escanos/","1450","12–16 Oct 2020","2020-10-16","-","6.6","PSOE","PSOE +6.6",0.7,0.5,NA,7.7,0.7,NA,NA,1.3,3.3,NA,NA,2.7,2.3,NA,0.4,NA,NA,1.5,20.4,0.2,NA,NA,27,NA,0.1,11.6,17
"365","Generales","España","Esp.","-","-","Metroscopia","https://www.vozpopuli.com/espana/metroscopia-pp-guerra-casado-ayuso.html","-","15 Oct 2020","2020-10-15","-","6.1","PSOE","PSOE +6.1",NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,22.4,NA,NA,NA,28.5,NA,NA,10.8,18
"366","Generales","España","Esp.","-","-","GIPEyOP","https://www.uv.es/pavia/Informe_GIPEyOP_encuesta_COVID_octubre.pdf","1955","23 Sep–14 Oct 2020","2020-10-14","59.4","1.3","PSOE","PSOE +1.3",1.1,0.5,NA,5.5,2.1,NA,NA,1.6,3.7,NA,NA,3.1,4.1,NA,0.1,NA,NA,1.8,17.4,NA,NA,NA,21,NA,NA,14.7,19.7
"367","Generales","España","Esp.","-","-","Sigma Dos/Antena 3","https://www.antena3.com/noticias/espana/barometro-recorta-distancia-psoe-que-mantiene-primero-intencion-voto_202010105f81ad247c72380001caebf1.html","-","10 Oct 2020","2020-10-10","-","4.0","PSOE","PSOE +4.0",NA,NA,NA,7.2,NA,NA,NA,NA,3.2,NA,NA,1.7,0.9,NA,NA,NA,NA,1.9,24.1,NA,NA,NA,28.1,NA,NA,12.4,14
"368","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-ganaria-ahora-las-elecciones-con-un-288-de-los-votos_202010115f82f93b7c72380001cc5a2a.html","-","5–9 Oct 2020","2020-10-09","-","6.1","PSOE","PSOE +6.1",NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,28.8,NA,NA,11.1,15.1
"369","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-11oct-vox-se-recupera-de-la-bajada-anterior-en-un-escenario-estable-en-cuanto-a-tendencias-inestable-en-cuanto-a-pactos/","1265","5–9 Oct 2020","2020-10-09","-","6.4","PSOE","PSOE +6.4",0.6,0.5,NA,7.9,0.7,NA,NA,1.2,3.3,NA,NA,2.7,2.2,NA,0.4,NA,NA,1.4,20.7,0.2,NA,NA,27.1,NA,0.1,11.5,16.7
"370","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-octubre-2020/","1060","1–9 Oct 2020","2020-10-09","63.6","7.7","PSOE","PSOE +7.7",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,27.2,NA,NA,11,17.1
"371","Generales","Galicia","Gal.","-","-","GESOP/CEO","http://upceo.ceo.gencat.cat/wsceop/7768/Dossier%20de%20premsa%20-979.pdf","1500","29 Sep–9 Oct 2020","2020-10-09","68","0.8","ERC–Sobiranistes","ERC–Sobiranistes +0.8",NA,NA,NA,4.7,4.7,NA,12.9,NA,22.7,NA,NA,13.7,NA,NA,NA,NA,NA,NA,8,NA,21.9,NA,NA,NA,NA,NA,7.1
"372","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3296marMT_A.pdf","2924","1–7 Oct 2020","2020-10-07","-","11.9","PSOE","PSOE +11.9",0.5,0.2,NA,8.8,0.5,NA,NA,1.1,3.3,NA,NA,1.8,1.8,NA,0.4,NA,NA,1.3,18.9,0.2,NA,NA,30.8,NA,0.1,11.7,12.5
"373","Generales","Madrid, Comunidad de","Mad.","-","-","Sondaxe/La Voz de Galicia","https://www.lavozdegalicia.es/noticia/espana/2020/10/11/bngarrebataria-escano-psoe-pontevedra-generales/00031602418402475140565.htm","1223","1–7 Oct 2020","2020-10-07","-","5.7","PP","PP +5.7",12.3,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,NA,NA,28.2,NA,NA,NA,NA,NA
"374","Generales","Salamanca","Cyl.","Salamanca","-","Sondaxe/La Voz de Galicia","https://www.lavozdegalicia.es/noticia/espana/2020/10/11/bngarrebataria-escano-psoe-pontevedra-generales/00031602418402475140565.htm","-","1–7 Oct 2020","2020-10-07","-","?","PSdeG–PSOE","PSdeG–PSOE +?",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3,NA,NA,NA,NA,NA
"375","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-4oct-el-pp-da-un-pequeno-bocado-a-vox-up-hace-lo-propio-con-el-psoe/","1265","1–3 Oct 2020","2020-10-03","-","6.4","PSOE","PSOE +6.4",0.6,0.5,NA,8.3,0.7,NA,NA,1.2,3.4,NA,NA,2.6,2.2,NA,0.4,NA,NA,1.4,20.7,0.2,NA,NA,27.1,NA,0.1,11.4,16.4
"376","Generales","España","Esp.","-","-","GAD3/ABC","https://www.abc.es/espana/abci-aumenta-13-diputados-desde-julio-y-pp-pierde-18-202010050208_noticia.html","960","28 Sep–2 Oct 2020","2020-10-02","-","3.5","PSOE","PSOE +3.5",0.8,0.4,NA,5.8,0.8,NA,NA,1.2,3.5,NA,NA,1.9,1.5,NA,0.4,NA,NA,1.9,23.8,0.3,NA,NA,27.3,NA,0.1,11.3,14.6
"377","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-27s-vox-rompe-la-barrera-de-los-60-escanos-roza-el-17-y-se-situa-a-3p-del-pp/","1410","22–25 Sep 2020","2020-09-25","-","7.2","PSOE","PSOE +7.2",0.6,0.5,NA,8.4,0.7,NA,NA,1.2,3.4,NA,NA,2.7,2.3,NA,0.4,NA,NA,1.4,20.2,0.2,NA,NA,27.4,NA,0.1,10.9,16.9
"378","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-el-psoe-lidera-en-intencion-de-voto-con-mas-de-4-puntos-de-distancia-del-pp_202012205fdf4e76ae19b30001f68e10.html","-","21–25 Sep 2020","2020-09-25","-","7.3","PSOE","PSOE +7.3",NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,NA,NA,NA,29.1,NA,NA,11.6,14.6
"379","Generales","España","Esp.","-","-","DYM/Henneo","https://www.diariodenavarra.es/noticias/actualidad/nacional/2020/09/23/la-segunda-ola-covid-apenas-desgasta-partido-sanchez-702661-1031.html","1008","16–20 Sep 2020","2020-09-20","-","1.8","PSOE","PSOE +1.8",NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,25.8,NA,NA,10.8,13.7
"380","Generales","España","Esp.","-","-","Demoscopia y Servicios/ESdiario","https://www.esdiario.com/510321687/Sondeo-ESdiario-Sanchez-frena-su-caida-a-costa-del-desgaste-de-las-comunidades.html","1000","17–19 Sep 2020","2020-09-19","-","2.2","PSOE","PSOE +2.2",0.6,0.4,NA,6.5,0.9,NA,NA,1.4,3.1,NA,NA,2.7,1.6,NA,0.4,NA,NA,1.5,23.5,0.3,NA,NA,25.7,NA,0.1,13.2,15.3
"381","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-20s-escenario-estable-con-el-psoe-manteniendo-el-27-y-el-pp-a-punto-de-perder-el-20/","1632","16–19 Sep 2020","2020-09-19","-","7.2","PSOE","PSOE +7.2",0.7,0.5,NA,8.7,0.7,NA,NA,1.2,3.4,NA,NA,2.6,2.2,NA,0.4,NA,NA,1.5,20.1,0.2,NA,NA,27.3,NA,0.1,11.1,16.6
"382","Generales","España","Esp.","-","-","NC Report/La Razón","https://www.larazon.es/espana/20200921/osw3ayszybesjottjov3lq2h54.html","1000","15–19 Sep 2020","2020-09-19","62.4","2.7","PSOE","PSOE +2.7",NA,NA,NA,6.3,NA,NA,NA,1.2,3.4,NA,NA,2.6,2.4,NA,0.4,NA,NA,1.5,24.1,NA,NA,NA,26.8,NA,NA,11.3,15.2
"383","Generales","España","Esp.","-","-","Metroscopia","https://cincodias.elpais.com/cincodias/2020/09/24/opinion/1600954147_716480.html","-","17 Sep 2020","2020-09-17","59","7.3","PSOE","PSOE +7.3",NA,NA,NA,5.7,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,0.4,NA,NA,NA,21,NA,NA,NA,28.3,NA,NA,10.2,17.5
"384","Generales","España","Esp.","-","-","InvyMark/laSexta","https://www.lasexta.com/noticias/nacional/barometro-lasexta-un-60-de-los-encuestados-prefiere-a-ciudadanos-antes-que-a-los-partidos-independentistas-para-pactar-los-presupuestos_202009135f5e0e35653ee200019a7e07.html","-","7–11 Sep 2020","2020-09-11","-","6.2","PSOE","PSOE +6.2",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,28.6,NA,NA,11.3,14.5
"385","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-13s-bajan-pp-y-psoe-suben-up-y-cs-vox-se-sigue-acercando-al-pp/","1227","7–11 Sep 2020","2020-09-11","-","6.7","PSOE","PSOE +6.7",0.6,0.5,NA,8.6,0.7,NA,NA,1.2,3.4,NA,NA,2.7,2.2,NA,0.4,NA,NA,1.3,20.3,0.2,NA,NA,27,NA,0.1,11.1,16.6
"386","Generales","España","Esp.","-","-","Simple Lógica","https://www.simplelogica.com/es/intencion-de-voto-y-valoracion-de-lideres-politicos-septiembre-2020/","1065","1–11 Sep 2020","2020-09-11","63.4","6.0","PSOE","PSOE +6.0",NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,28.1,NA,NA,12.3,15.8
"387","Generales","España","Esp.","-","-","CIS","http://datos.cis.es/pdf/Es3292marMT_A.pdf","2904","1–7 Sep 2020","2020-09-07","-","13.4","PSOE","PSOE +13.4",0.8,0.6,NA,10.6,0.6,NA,NA,0.8,2.8,NA,NA,1.7,1.5,NA,0.5,NA,NA,1.2,18.1,0.2,NA,NA,31.5,NA,NA,12.2,11.7
"388","Generales","España","Esp.","-","-","Sigma Dos/Antena 3","https://www.antena3.com/noticias/espana/barometro-psoe-suben-intencion-voto-populares-recortando-distancia-mientras-resto-formaciones-pierden-apoyo_202009065f54da034ac60a0001157c29.html","-","6 Sep 2020","2020-09-06","-","3.6","PSOE","PSOE +3.6",NA,NA,NA,6.2,NA,NA,NA,NA,3.3,NA,NA,1.6,0.9,NA,NA,NA,NA,1.9,25.3,NA,NA,NA,28.9,NA,NA,12.1,13.5
"389","Generales","España","Esp.","-","-","ElectoPanel/Electomanía","https://electomania.es/electopanel-6s-caida-de-up-que-vuelve-al-10-vox-sube-y-roza-el-165-y-los-60-escanos/","1240","30 Aug–3 Sep 2020","2020-09-03","-","6.7","PSOE","PSOE +6.7",0.7,0.5,NA,8.2,0.7,NA,NA,1.2,3.4,NA,NA,2.7,2.3,NA,0.4,NA,NA,1.4,20.8,0.2,NA,NA,27.5,NA,0.1,10.6,16.4
